,TIME,DEPTH,TEMP,PRES,PSAL,CNDC
1645,19908.087789351852,25,3.724,26.0,34.548,31.941
1646,19908.122488425925,25,9.515,28.0,35.212,37.846000000000004
1647,19908.167719907407,25,2.382,27.0,34.402,30.645
1648,19908.19329861111,25,-0.972,28.0,34.08,27.543
1649,19908.214641203704,25,-1.667,27.0,34.28,27.111
1650,19908.24121527778,25,9.237,28.0,35.218,37.588
1651,19908.324247685185,25,10.063,29.0,35.153,38.31
1652,19908.396122685186,25,10.285,29.0,35.023,38.393
1653,19908.47402777778,25,10.351,28.0,34.9,38.335
1654,19908.476516203704,25,-1.6340000000000001,26.0,33.984,26.925
1655,19908.505162037036,25,-1.389,25.0,33.735,26.946
1656,19908.522326388887,25,-0.983,26.0,33.958,27.444
1657,19908.581828703704,25,-1.593,26.0,33.89,26.891000000000002
1658,19908.59880787037,25,10.327,28.0,34.965,38.375
1659,19908.60568287037,25,-1.746,26.0,34.043,26.875
1660,19908.644837962962,25,9.578,27.0,34.864,37.569
1661,19908.659131944445,25,-1.35,26.0,33.771,27.005
1662,19908.69752314815,25,-0.837,27.0,34.288000000000004,27.808
1663,19908.890266203704,25,-1.076,25.0,34.139,27.499000000000002
1664,19908.948125,25,-1.172,25.0,33.967,27.293
1665,19908.991377314815,25,-1.169,26.0,34.084,27.382
1666,19909.031377314815,25,-1.189,26.0,34.047000000000004,27.338
1667,19909.085925925927,25,-1.74,25.0,33.948,26.811
1668,19909.115706018518,25,-1.165,26.0,34.151,27.434
1669,19909.158356481483,25,-1.734,26.0,34.066,26.902
1670,19909.21255787037,25,-1.135,27.0,34.088,27.414
1671,19909.25162037037,25,-1.403,27.0,34.034,27.152
1672,19909.298981481483,25,-1.27,26.0,33.894,27.16
1673,19909.37513888889,25,-1.442,27.0,34.038000000000004,27.123
1674,19909.436307870372,25,-0.98,26.0,33.919000000000004,27.417
1675,19909.479363425926,25,-1.091,26.0,34.038000000000004,27.413
1676,19909.546875,25,-1.352,26.0,34.192,27.308
1677,19909.559016203704,25,-1.256,26.0,34.141,27.351
1678,19909.59693287037,25,-0.916,26.0,34.178,27.661
1679,19909.636157407407,25,-0.8280000000000001,25.0,34.24,27.78
1680,19909.771145833332,25,-0.14,27.0,34.174,28.309
1681,19909.80209490741,25,-0.40800000000000003,27.0,34.359,28.222
1682,19909.84859953704,25,-0.325,27.0,34.322,28.264
1683,19909.894594907408,25,-0.112,26.0,34.338,28.456
1684,19909.940011574075,25,3.348,26.0,34.911,31.908
1685,19910.300983796296,25,5.8020000000000005,27.0,34.948,34.151
1686,19910.32292824074,25,6.003,26.0,34.881,34.274
1687,19910.34173611111,25,5.977,26.0,34.83,34.206
1688,19910.36505787037,25,6.09,27.0,34.825,34.304
1689,19910.398136574073,25,6.054,26.0,34.816,34.263
1690,19910.434386574074,25,5.923,26.0,34.866,34.188
1691,19910.841296296294,25,7.095,27.0,35.133,35.504
1692,19911.377002314814,25,7.816,27.0,35.1,36.144
1693,19911.407418981482,25,7.622,27.0,35.107,35.97
1694,19911.43917824074,25,6.814,26.0,35.145,35.254
1695,19911.469953703705,25,7.094,26.0,35.137,35.506
1696,19911.49431712963,25,7.363,27.0,35.123,35.743
1697,19911.521574074075,25,7.714,27.0,35.098,36.047000000000004
1698,19911.567858796294,25,7.25,26.0,35.127,35.642
1699,19912.24976851852,25,4.327,27.0,35.014,32.871
1700,19912.299756944445,25,6.631,27.0,35.086,35.032000000000004
1701,19912.375949074074,25,5.864,28.0,35.121,34.36
1702,19912.42431712963,25,7.667,26.0,35.115,36.018
1703,19912.48105324074,25,8.026,26.0,35.08,36.321
1704,19912.537372685187,25,8.107,26.0,35.048,36.366
1705,19912.58923611111,25,7.698,26.0,35.125,36.056
1706,19912.643506944445,25,8.064,26.0,35.082,36.358000000000004
1707,19913.215949074074,25,12.263,25.0,32.731,37.912
1708,19913.25880787037,25,12.617,26.0,32.599000000000004,38.096000000000004
1709,19913.284340277776,25,12.565,26.0,32.618,38.069
1710,19913.306157407405,25,12.43,27.0,32.736000000000004,38.07
1711,19913.319386574072,25,12.645,26.0,32.636,38.161
1712,19913.745277777776,25,14.125,25.0,31.632,38.421
1713,19913.766921296297,25,13.678,25.0,32.574,39.037
1714,19913.80684027778,25,6.612,25.0,34.355000000000004,34.358000000000004
1715,19913.842175925925,25,6.7860000000000005,25.0,34.84,34.952
1716,19913.892060185186,25,7.055,26.0,34.926,35.278
1717,19914.007013888888,25,7.998,48.0,35.214,36.428
1718,19914.042615740742,25,8.542,25.0,34.659,36.405
1719,19914.06929398148,25,8.675,25.0,34.747,36.612
1720,19914.09712962963,25,9.091,25.0,34.612,36.87
1721,19914.122604166667,25,,,,
1722,19914.14908564815,25,,,,
1723,19914.32269675926,25,13.509,25.0,33.667,40.050000000000004
1724,19914.394780092593,25,,,,
1725,19914.437407407408,25,11.826,25.0,34.011,38.83
1726,19914.489398148147,25,10.099,25.0,34.292,37.499
1727,19914.539733796297,25,9.488,25.0,34.755,37.379
1728,19914.586886574074,25,9.512,25.0,34.884,37.527
1729,19914.645185185185,25,9.888,25.0,34.954,37.948
1730,19914.829270833336,25,9.040000000000001,25.0,34.525,36.74
1731,19914.960821759258,25,12.64,25.0,33.959,39.54
1732,19915.095069444444,25,,,,
1733,19915.45335648148,25,9.818,25.0,34.574,37.513
1734,19915.582488425924,25,11.867,25.0,34.442,39.309
1735,19915.749618055557,25,14.173,25.0,33.51,40.506
1736,19916.29849537037,25,12.639000000000001,25.0,34.372,39.97
1737,19916.638842592594,25,10.033,25.0,34.844,37.977000000000004
1738,19916.739606481482,25,8.916,26.0,34.891,36.974000000000004
1739,19916.81795138889,25,10.085,25.0,35.008,38.187
1740,19916.88082175926,25,10.921,25.0,35.009,38.983000000000004
1741,19916.97769675926,25,9.974,26.0,35.056,38.13
1742,19917.045439814814,25,13.381,25.0,34.885,41.22
1743,19917.158055555556,25,13.349,26.0,35.044000000000004,41.358000000000004
1744,19917.22693287037,25,13.4,26.0,35.078,41.445
1745,19917.374641203704,25,13.544,26.0,35.091,41.598
1746,19917.420462962964,25,13.472,25.0,35.094,41.53
1747,19917.455011574075,25,13.46,25.0,35.101,41.526
1748,19917.61008101852,25,13.394,25.0,35.122,41.484
1749,19917.679166666665,25,13.082,25.0,35.134,41.193
1750,19917.743657407405,25,12.902000000000001,25.0,35.089,40.971000000000004
1751,19917.811377314814,25,12.503,25.0,35.07,40.565
1752,19917.87866898148,25,10.396,25.0,34.914,38.389
1753,19917.94423611111,25,11.573,25.0,34.886,39.482
1754,19918.008449074074,25,11.801,27.0,34.837,39.65
1755,19918.02275462963,25,11.815,25.0,34.832,39.658
1756,19918.554895833335,25,6.077,26.0,34.758,34.232
1757,19918.6509837963,25,12.496,25.0,35.011,40.496
1758,19918.810023148148,25,9.64,25.0,35.109,37.864000000000004
1759,19918.984965277778,25,8.4,25.0,35.105000000000004,36.693
1760,19919.1796875,25,5.806,27.0,34.78,34.006
1761,19919.19684027778,25,9.546,25.0,35.155,37.819
1762,19919.66144675926,25,6.132000000000001,26.0,34.757,34.281
1763,19920.282002314812,25,6.752,28.0,34.891,34.969
1764,19920.82375,25,5.226,28.0,34.695,33.408
1765,19921.323287037038,25,5.889,27.0,34.923,34.207
1766,19921.5259837963,25,9.122,25.0,35.064,37.333
1767,19921.740081018517,25,9.409,25.0,35.203,37.737
1768,19921.74050925926,25,6.38,27.0,34.869,34.608000000000004
1769,19921.998483796295,25,10.684000000000001,25.0,35.167,38.914
1770,19922.107858796295,25,10.06,25.0,35.174,38.326
1771,19922.222314814815,25,6.131,28.0,34.712,34.242
1772,19922.28755787037,25,11.368,25.0,35.114,39.516
1773,19922.49181712963,25,12.281,25.0,35.091,40.371
1774,19922.56258101852,25,13.196,25.0,35.083,41.25
1775,19922.64255787037,25,7.034,26.0,34.826,35.168
1776,19922.693599537037,25,10.634,25.0,35.157000000000004,38.856
1777,19922.881550925926,25,10.086,25.0,35.139,38.316
1778,19923.055775462963,25,11.525,25.0,35.127,39.68
1779,19923.14394675926,25,5.901,25.0,34.729,34.046
1780,19923.213854166668,25,11.84,25.0,35.073,39.929
1781,19923.515069444446,25,10.335,25.0,35.112,38.527
1782,19923.638842592594,25,9.404,25.0,34.963,37.5
1783,19923.841342592594,25,11.591000000000001,25.0,33.176,37.758
1784,19924.07810185185,25,13.342,25.0,32.851,39.025
1785,19924.162847222222,25,12.375,26.0,32.9,38.19
1786,19924.240868055556,25,13.079,25.0,32.639,38.558
1787,19924.48340277778,25,8.079,25.0,34.553,35.877
1788,19924.548368055555,25,8.067,25.0,34.288000000000004,35.62
1789,19924.679444444442,25,9.941,25.0,35.219,38.256
1790,19924.989212962962,25,12.193,25.0,35.1,40.296
1791,19925.11008101852,25,9.528,25.0,35.242,37.887
1792,19925.26457175926,25,8.13,25.0,34.614,35.982
1793,19925.376168981482,25,6.292,27.0,34.718,34.393
1794,19925.766041666666,25,9.157,25.0,35.073,37.373
1795,19925.975497685187,25,10.751,25.0,35.226,39.036
1796,19926.29087962963,25,5.648,26.0,34.889,33.958
1797,19926.53829861111,25,11.986,25.0,35.02,40.014
1798,19926.594178240743,25,11.755,30.0,35.121,39.897
1799,19926.633379629628,25,6.253,26.0,34.756,34.391
1800,19926.643194444445,25,11.339,37.0,35.266,39.648
1801,19926.68863425926,25,10.947000000000001,25.0,35.315,39.313
1802,19926.738877314816,25,11.761000000000001,25.0,35.319,40.102000000000004
1803,19926.789375,25,13.036,25.0,35.331,41.355000000000004
1804,19926.83945601852,25,12.099,25.0,35.279,40.389
1805,19926.890104166665,25,12.727,25.0,35.287,41.007
1806,19926.937627314815,25,11.783,26.0,35.286,40.09
1807,19926.94329861111,25,5.92,26.0,34.76,34.092
1808,19926.987175925926,25,12.19,26.0,35.278,40.476
1809,19927.036956018517,25,11.145,25.0,35.232,39.421
1810,19927.132534722223,25,9.639,27.0,35.232,37.983000000000004
1811,19927.182349537037,25,9.492,25.0,35.227000000000004,37.838
1812,19927.24798611111,25,9.914,25.0,35.179,38.191
1813,19927.361979166668,25,2.529,26.0,34.779,31.076
1814,19927.40310185185,25,9.83,25.0,35.15,38.083
1815,19927.491180555557,25,9.796,26.0,35.104,38.007
1816,19927.526631944445,25,9.716000000000001,25.0,35.136,37.961
1817,19927.55141203704,25,9.611,26.0,35.118,37.846000000000004
1818,19927.578240740742,25,8.611,25.0,34.924,36.72
1819,19927.60510416667,25,8.896,26.0,34.94,37.002
1820,19927.63195601852,25,8.116,27.0,34.778,36.123
1821,19927.703715277778,25,7.902,25.0,34.725,35.875
1822,19927.72365740741,25,5.546,26.0,34.734,33.730000000000004
1823,19927.73087962963,25,7.625,26.0,34.521,35.432
1824,19927.759328703705,25,8.521,25.0,34.550000000000004,36.283
1825,19927.794097222224,25,8.125,25.0,34.221000000000004,35.609
1826,19927.822916666668,25,8.029,26.0,34.407000000000004,35.696
1827,19927.85420138889,25,8.272,25.0,34.44,35.95
1828,19927.932395833333,25,8.445,26.0,34.229,35.911
1829,19927.96421296296,25,10.022,25.0,33.657000000000004,36.804
1830,19928.015011574073,25,11.592,26.0,33.285000000000004,37.87
1831,19928.086817129628,25,10.508000000000001,25.0,33.472,37.066
1832,19928.189386574075,25,11.658,25.0,32.92,37.556
1833,19928.21775462963,25,0.312,27.0,34.317,28.799
1834,19928.376319444444,25,8.435,25.0,34.638,36.286
1835,19928.389062500002,25,6.9190000000000005,26.0,34.887,35.117
1836,19928.44685185185,25,7.453,25.0,34.396,35.159
1837,19928.561018518518,25,8.944,26.0,34.868,36.978
1838,19928.585127314815,25,9.045,25.0,35.043,37.239000000000004
1839,19928.753391203703,25,10.289,25.0,35.052,38.424
1840,19928.867152777777,25,9.641,25.0,35.177,37.931
1841,19929.062997685185,25,9.213000000000001,25.0,35.196,37.544000000000004
1842,19929.28337962963,25,9.27,25.0,34.661,37.085
1843,19929.453229166666,25,9.613,25.0,35.112,37.842
1844,19929.620208333334,25,9.702,25.0,35.286,38.094
1845,19929.733946759257,25,9.622,25.0,35.276,38.009
1846,19929.895497685186,25,10.187,25.0,35.261,38.532000000000004
1847,19930.107881944445,25,8.796,26.0,34.77,36.747
1848,19930.20795138889,25,11.068,25.0,33.197,37.302
1849,19930.32097222222,25,11.845,25.0,32.94,37.748
1850,19930.40790509259,25,8.656,25.0,34.725,36.573
1851,19930.547141203704,25,11.588000000000001,25.0,35.225,39.84
1852,19930.76599537037,25,9.629,25.0,35.301,38.039
1853,19931.01695601852,25,11.067,25.0,35.367,39.480000000000004
1854,19931.190185185184,25,11.71,25.0,35.359,40.094
1855,19932.56679398148,25,12.116,25.0,35.34,40.468
1856,19932.856689814816,25,12.821,25.0,35.369,41.184
1857,19933.002800925926,25,12.399000000000001,25.0,35.351,40.754
1858,19933.099479166667,25,11.658,25.0,35.318,40.001
1859,19933.129699074074,25,12.75,25.0,35.323,41.067
1860,19933.20443287037,25,12.402000000000001,25.0,35.361000000000004,40.767
1861,19933.23253472222,25,12.314,26.0,35.353,40.674
1862,19933.280625,25,11.682,25.0,35.348,40.054
1863,19933.33989583333,25,11.906,26.0,35.273,40.196
1864,19933.39704861111,25,10.981,25.0,35.331,39.361000000000004
1865,19933.445324074073,25,10.844,26.0,35.312,39.212
1866,19933.494745370368,25,10.412,27.0,35.295,38.78
1867,19933.540543981482,25,10.435,25.0,35.256,38.764
1868,19933.588877314814,25,10.341000000000001,25.0,35.164,38.584
1869,19933.63642361111,25,10.542,25.0,35.372,38.980000000000004
1870,19933.725104166668,25,10.771,25.0,35.298,39.127
1871,19933.75337962963,25,11.391,25.0,35.31,39.736000000000004
1872,19933.782118055555,25,11.838000000000001,25.0,35.364,40.224000000000004
1873,19933.812384259258,25,10.916,25.0,35.252,39.22
1874,19933.883067129627,25,10.825000000000001,25.0,35.227000000000004,39.108000000000004
1875,19933.913634259257,25,8.826,25.0,34.800000000000004,36.803
1876,19934.000104166666,25,7.179,25.0,34.517,35.019
1877,19934.030729166665,25,8.461,25.0,34.071,35.776
1878,19934.068958333333,25,7.765000000000001,25.0,34.25,35.308
1879,19934.13755787037,25,7.71,25.0,34.336,35.338
1880,19934.169398148148,25,10.277000000000001,25.0,33.672000000000004,37.052
1881,19934.226041666665,25,9.967,25.0,33.678,36.774
1882,19937.115266203702,25,11.244,25.0,33.165,37.43
1883,19937.17983796296,25,8.774000000000001,25.0,34.113,36.102000000000004
1884,19937.246319444446,25,8.498,25.0,34.168,35.901
1885,19937.30335648148,25,8.724,25.0,34.635,36.552
1886,19937.361979166668,25,8.527000000000001,25.0,34.21,35.967
1887,19937.452025462964,25,9.644,26.0,34.853,37.621
1888,19937.523634259258,25,7.816,25.0,34.543,35.627
1889,19937.638761574075,25,11.319,25.0,35.27,39.625
1890,19937.714930555554,25,11.42,25.0,35.275,39.728
1891,19937.83056712963,25,11.439,25.0,34.993,39.462
1892,19937.954861111113,25,12.514000000000001,25.0,35.172000000000004,40.681
1893,19938.144814814816,25,11.509,25.0,35.154,39.692
1894,19938.281469907408,25,12.389000000000001,25.0,35.164,40.550000000000004
1895,19938.517233796298,25,10.882,26.0,35.172000000000004,39.109
1896,19938.70130787037,25,10.146,25.0,35.188,38.422000000000004
1897,19940.558344907407,25,10.087,25.0,35.14,38.319
1898,19940.795983796295,25,9.077,25.0,35.15,37.371
1899,19940.930416666666,25,8.909,26.0,35.189,37.251
1900,19941.188981481482,25,10.499,25.0,35.075,38.646
1901,19941.311597222222,25,12.045,26.0,34.843,39.89
1902,19941.49966435185,25,0.996,25.0,31.971,27.555
1903,19941.50130787037,25,10.872,25.0,35.006,38.933
1904,19941.573865740742,25,9.763,28.0,34.952,37.83
1905,19941.641527777778,25,8.151,25.0,34.151,35.568
1906,19941.680405092593,25,10.018,25.0,33.973,37.111000000000004
1907,19941.723958333332,25,9.399000000000001,26.0,33.885,36.457
1908,19942.19616898148,25,7.964,25.0,34.284,35.522
1909,19942.338784722222,25,9.168000000000001,25.0,34.006,36.361000000000004
1910,19942.481921296294,25,10.826,25.0,34.702,38.587
1911,19942.70875,25,8.695,25.0,34.42,36.321
1912,19942.958958333333,25,4.926,25.0,34.642,33.09
1913,19942.984722222223,25,9.08,25.0,34.800000000000004,37.04
1914,19943.218310185184,25,10.936,25.0,34.559,38.548
1915,19943.487222222222,25,9.045,26.0,34.806,37.013
1916,19943.565972222223,25,8.374,25.0,35.065,36.631
1917,19943.607268518517,25,9.08,25.0,33.696,35.982
1918,19943.709930555557,25,10.21,25.0,34.800000000000004,38.102000000000004
1919,19943.98261574074,25,9.218,25.0,34.896,37.262
1920,19944.409293981484,25,11.557,25.0,34.869,39.449
1921,19944.66184027778,25,8.831,25.0,35.089,37.082
1922,19944.857708333333,25,8.267,25.0,35.085,36.550000000000004
1923,19945.107418981483,25,7.531000000000001,26.0,35.097,35.875
1924,19945.39298611111,25,9.074,25.0,34.988,37.214
1925,19945.46039351852,25,7.502,25.0,34.966,35.728
1926,19945.66605324074,25,9.206,27.0,35.050000000000004,37.399
1927,19945.926006944446,25,9.359,25.0,34.961,37.456
1928,19946.19790509259,25,9.522,25.0,35.014,37.661
1929,19946.528402777778,25,9.682,25.0,35.021,37.818
1930,19946.59304398148,25,4.939,25.0,34.86,33.291000000000004
1931,19946.748333333333,25,1.796,25.0,34.342,30.088
1932,19946.77011574074,25,7.8260000000000005,25.0,35.074,36.127
1933,19947.51579861111,25,8.718,26.0,33.667,35.627
1934,19947.9696875,25,0.99,25.0,32.568,28.016000000000002
1935,19948.137175925924,25,3.364,25.0,34.246,31.373
1936,19948.462997685183,25,7.392,25.0,35.050000000000004,35.703
1937,19948.520324074074,25,7.7540000000000004,25.0,35.061,36.049
1938,19948.959212962964,25,6.343,27.0,35.123,34.801
1939,19949.14386574074,25,7.691,25.0,35.069,35.998
1940,19949.291770833333,25,9.619,25.0,34.22,36.983000000000004
1941,19949.335833333334,25,9.763,25.0,34.624,37.509
1942,19949.386840277777,25,9.92,25.0,34.582,37.616
1943,19949.435497685186,25,8.536,26.0,34.635,36.378
1944,19949.5234375,25,10.712,26.0,34.634,38.411
1945,19949.575659722224,25,11.506,25.0,34.6,39.127
1946,19949.624872685185,25,9.615,25.0,34.767,37.509
1947,19949.713726851853,25,9.288,25.0,34.991,37.418
1948,19949.785868055555,25,8.848,26.0,35.011,37.024
1949,19949.878773148146,25,8.351,25.0,35.061,36.606
1950,19949.895405092593,25,1.483,28.0,34.491,29.937
1951,19949.950960648148,25,8.239,26.0,35.053,36.494
1952,19949.975949074073,25,1.677,28.0,34.469,30.087
1953,19950.044050925924,25,10.544,28.0,35.003,38.619
1954,19950.09167824074,25,0.192,25.0,34.318,28.697
1955,19950.12628472222,25,10.066,27.0,35.038000000000004,38.2
1956,19950.170555555556,25,-0.9460000000000001,25.0,33.813,27.368000000000002
1957,19950.25321759259,25,7.812,25.0,35.095,36.134
1958,19950.28914351852,25,1.788,25.0,34.137,29.919
1959,19950.34849537037,25,6.819,25.0,35.1,35.217
1960,19950.414386574073,25,8.943,27.0,35.086,37.185
1961,19950.43597222222,25,7.3500000000000005,26.0,35.08,35.691
1962,19950.491631944446,25,8.36,27.0,35.050000000000004,36.605000000000004
1963,19950.541979166668,25,7.12,26.0,34.894,35.309
1964,19950.598460648147,25,7.6450000000000005,25.0,35.053,35.94
1965,19950.605601851854,25,2.239,27.0,34.367,30.492
1966,19950.635185185183,25,2.86,27.0,34.329,31.001
1967,19950.72474537037,25,7.26,25.0,35.054,35.584
1968,19950.863101851854,25,6.55,25.0,34.869,34.763
1969,19950.985254629628,25,7.5520000000000005,28.0,35.076,35.876
1970,19951.144976851854,25,7.355,25.0,34.962,35.589
1971,19951.171990740742,25,9.428,25.0,35.103,37.659
1972,19951.502777777776,25,6.5280000000000005,28.0,34.933,34.802
1973,19951.534097222222,25,3.508,25.0,34.295,31.539
1974,19951.76465277778,25,5.926,25.0,34.842,34.169000000000004
1975,19951.990555555556,25,6.8,25.0,34.938,35.054
1976,19951.997835648148,25,9.75,27.0,35.109,37.968
1977,19952.158715277776,25,6.4670000000000005,26.0,34.851,34.671
1978,19952.32851851852,25,4.5520000000000005,26.0,35.084,33.133
1979,19952.505717592594,25,6.303,29.0,35.124,34.766
1980,19952.570717592593,25,8.282,25.0,35.095,36.573
1981,19952.682708333334,25,7.444,26.0,35.06,35.76
1982,19952.859247685185,25,7.321,28.0,35.037,35.626
1983,19952.912893518518,25,7.7620000000000005,25.0,35.108000000000004,36.099000000000004
1984,19953.046307870372,25,7.405,28.0,35.045,35.711
1985,19953.18383101852,25,9.006,25.0,35.091,37.248
1986,19953.208159722224,25,4.363,26.0,34.661,32.604
1987,19953.370671296296,25,-1.635,28.0,34.019,26.95
1988,19953.4540625,25,10.178,25.0,35.069,38.335
1989,19953.4631712963,25,7.009,29.0,34.986000000000004,35.292
1990,19953.585925925927,25,6.756,27.0,34.918,34.997
1991,19953.679097222222,25,6.939,26.0,34.980000000000004,35.221000000000004
1992,19953.735173611112,25,9.634,25.0,35.026,37.778
1993,19953.74962962963,25,6.781000000000001,27.0,34.771,34.887
1994,19953.842430555556,25,7.071,26.0,34.878,35.25
1995,19954.035185185185,25,9.978,25.0,34.911,37.991
1996,19954.136145833334,25,6.939,26.0,34.894,35.142
1997,19954.296886574073,25,2.5540000000000003,27.0,34.297000000000004,30.71
1998,19954.305219907408,25,10.343,25.0,34.822,38.248
1999,19954.525706018518,25,3.297,27.0,33.788000000000004,30.937
2000,19954.54324074074,25,7.625,25.0,34.935,35.813
2001,19954.556736111113,25,5.535,25.0,34.507,33.521
2002,19955.13849537037,25,1.333,26.0,33.853,29.306
2003,19955.73017361111,25,0.489,27.0,33.307,28.176000000000002
2004,19955.75480324074,25,0.664,25.0,33.264,28.288
2005,19955.906030092592,25,0.577,28.0,33.301,28.245
2006,19955.92446759259,25,0.746,26.0,33.239,28.336000000000002
2007,19955.94240740741,25,1.068,26.0,33.078,28.479
2008,19955.970601851852,25,0.79,26.0,33.325,28.439
2009,19955.972164351853,25,0.978,26.0,33.549,28.77
2010,19955.987905092592,25,1.55,26.0,32.936,28.767
2011,19956.015694444442,25,1.304,26.0,33.082,28.677
2012,19956.02693287037,25,1.212,26.0,33.136,28.644000000000002
2013,19956.03809027778,25,0.931,26.0,33.364,28.587
2014,19956.05146990741,25,1.087,26.0,33.329,28.69
2015,19956.065949074076,25,0.929,25.0,33.385,28.602
2016,19956.080520833333,25,0.834,26.0,33.451,28.573
2017,19956.093715277777,25,0.996,26.0,33.397,28.667
2018,19956.103969907406,25,0.933,25.0,33.346000000000004,28.575
2019,19956.115081018517,25,0.908,26.0,33.404,28.599
2020,19956.125474537035,25,0.928,25.0,33.38,28.597
2021,19956.148275462965,25,1.002,25.0,33.272,28.575
2022,19956.167326388888,25,0.8130000000000001,28.0,33.436,28.546
2023,19956.288391203703,25,0.506,27.0,33.637,28.443
2024,19956.3075,25,0.842,25.0,33.441,28.572
2025,19956.32232638889,25,0.8220000000000001,27.0,33.545,28.638
2026,19956.340729166666,25,0.6990000000000001,26.0,33.497,28.496000000000002
2027,19956.36170138889,25,0.022,27.0,33.806,28.168
2028,19956.384502314813,25,0.036000000000000004,28.0,33.799,28.175
2029,19956.39888888889,25,0.438,27.0,33.657000000000004,28.402
2030,19956.41162037037,25,0.8310000000000001,26.0,33.476,28.591
2031,19956.42315972222,25,1.419,26.0,32.931,28.654
2032,19956.465659722224,25,0.745,27.0,33.484,28.526
2033,19956.491180555557,25,0.643,26.0,33.546,28.487000000000002
2034,19956.514814814815,25,0.761,26.0,33.25,28.358
2035,19956.537476851852,25,0.907,26.0,33.143,28.396
2036,19956.56357638889,25,0.684,25.0,32.828,27.967000000000002
2037,19956.583993055556,25,0.8160000000000001,26.0,32.852000000000004,28.095
2038,19956.605636574073,25,0.5760000000000001,26.0,33.3,28.242
2039,19956.620601851853,25,0.78,27.0,33.545,28.602
2040,19956.64107638889,25,0.6960000000000001,26.0,33.222,28.283
2041,19956.66240740741,25,0.935,25.0,33.3,28.541
2042,19956.681412037036,25,0.729,28.0,33.295,28.367
2043,19956.69548611111,25,0.843,28.0,33.462,28.59
2044,19956.7096875,25,0.896,27.0,33.292,28.503
2045,19956.730185185184,25,9.495000000000001,25.0,34.75,37.381
2046,19957.03607638889,25,7.684,25.0,34.896,35.831
2047,19957.141122685185,25,2.343,25.0,33.212,29.650000000000002
2048,19957.16204861111,25,2.407,25.0,33.174,29.674
2049,19957.182268518518,25,2.201,27.0,33.314,29.614
2050,19957.207314814816,25,2.176,27.0,33.188,29.492
2051,19957.25414351852,25,2.39,28.0,33.291000000000004,29.755
2052,19957.274525462963,25,1.895,27.0,33.024,29.124000000000002
2053,19957.27457175926,25,7.9270000000000005,25.0,34.668,35.845
2054,19957.293900462962,25,2.137,27.0,33.309,29.556
2055,19957.312604166666,25,2.223,27.0,33.186,29.529
2056,19957.355821759258,25,2.482,26.0,33.730000000000004,30.187
2057,19957.37230324074,25,1.695,27.0,33.325,29.197
2058,19957.391238425927,25,2.109,28.0,33.197,29.443
2059,19957.40609953704,25,2.198,27.0,33.17,29.495
2060,19957.426631944447,25,2.314,28.0,33.21,29.626
2061,19957.448576388888,25,2.148,25.0,33.363,29.608
2062,19957.462893518517,25,2.094,25.0,33.36,29.559
2063,19957.478668981483,25,2.189,26.0,33.332,29.618000000000002
2064,19957.499641203704,25,7.408,25.0,34.517,35.229
2065,19957.502974537038,25,2.148,25.0,33.493,29.712
2066,19957.512743055555,25,1.855,25.0,33.236000000000004,29.259
2067,19957.528530092593,25,2.5100000000000002,25.0,33.191,29.774
2068,19957.667094907407,25,2.129,26.0,33.215,29.473
2069,19957.705555555556,25,2.108,27.0,33.277,29.506
2070,19957.721157407406,25,2.178,27.0,33.251,29.544
2071,19957.736643518518,25,2.2880000000000003,26.0,33.24,29.627
2072,19957.753796296296,25,8.286,25.0,34.774,36.276
2073,19957.90434027778,25,2.227,27.0,33.161,29.513
2074,19957.926979166667,25,2.358,26.0,32.976,29.473
2075,19957.941053240742,25,2.313,26.0,33.021,29.471
2076,19957.957534722223,25,1.945,25.0,33.173,29.285
2077,19957.97328703704,25,2.222,25.0,33.274,29.598
2078,19957.976319444442,25,7.640000000000001,25.0,34.502,35.428
2079,19957.989780092594,25,2.228,25.0,33.244,29.579
2080,19958.003784722223,25,1.998,25.0,33.214,29.362000000000002
2081,19958.01857638889,25,2.2760000000000002,25.0,32.866,29.315
2082,19958.042766203704,25,2.257,25.0,33.118,29.502
2083,19958.09607638889,25,2.567,26.0,32.94,29.619
2084,19958.14519675926,25,2.482,26.0,33.024,29.616
2085,19958.162025462963,25,2.104,25.0,33.193,29.434
2086,19958.183344907407,25,1.861,27.0,33.285000000000004,29.305
2087,19958.20954861111,25,2.406,27.0,33.112,29.624000000000002
2088,19958.242800925927,25,7.722,25.0,34.562,35.558
2089,19958.253784722223,25,2.378,27.0,33.203,29.673000000000002
2090,19958.271666666667,25,2.388,28.0,33.029,29.542
2091,19958.29142361111,25,2.291,28.0,33.353,29.722
2092,19958.31232638889,25,2.443,27.0,32.83,29.426000000000002
2093,19958.334016203702,25,0.9550000000000001,26.0,33.366,28.609
2094,19958.37015046296,25,2.218,28.0,33.257,29.583000000000002
2095,19958.382615740742,25,1.931,27.0,33.062,29.185000000000002
2096,19958.404351851852,25,1.974,27.0,33.158,29.298000000000002
2097,19958.422858796297,25,2.179,25.0,32.944,29.296
2098,19958.435405092594,25,4.089,25.0,28.947,27.490000000000002
2099,19958.45045138889,25,2.315,25.0,31.771,28.46
2100,19958.4640625,25,2.47,25.0,32.897,29.502
2101,19958.475949074073,25,10.799,26.0,34.585,38.445
2102,19958.477233796297,25,2.178,25.0,33.041000000000004,29.374000000000002
2103,19958.49116898148,25,2.453,25.0,32.894,29.485
