,TIME,DEPTH,TEMP
193,20490.59480324074,25,8.436
194,20490.975347222222,25,6.022
195,20491.114050925924,25,6.796
196,20491.221875,25,6.666
197,20491.5325,25,5.78
198,20491.65912037037,25,6.039
199,20491.72740740741,25,6.5520000000000005
200,20491.798703703706,25,5.961
201,20491.870787037038,25,6.605
202,20492.491805555557,25,6.01
203,20492.552037037036,25,5.604
204,20492.591018518517,25,6.489
205,20492.637546296297,25,7.022
206,20492.671388888888,25,7.724
207,20492.70449074074,25,7.423
208,20492.735,25,6.38
209,20492.764537037037,25,6.26
210,20492.79300925926,25,
211,20492.82185185185,25,
212,20493.630694444444,25,5.577
213,20494.405891203704,25,5.541
214,20494.472002314815,25,
215,20494.516574074074,25,5.957
216,20494.570659722223,25,5.916
217,20494.618530092594,25,5.833
218,20494.68366898148,25,5.968
219,20494.73922453704,25,5.958
220,20494.797939814813,25,5.918
221,20494.87278935185,25,6.0120000000000005
222,20494.956631944446,25,6.188
223,20495.019050925926,25,6.2
224,20495.084375000002,25,6.698
225,20495.12261574074,25,6.702
226,20495.17701388889,25,6.8790000000000004
227,20495.241550925926,25,6.851
228,20495.323726851853,25,6.933
229,20495.391412037035,25,7.284
230,20495.456550925926,25,7.3180000000000005
231,20495.502141203706,25,7.434
232,20495.60991898148,25,7.751
233,20495.71715277778,25,7.8
234,20495.82321759259,25,7.78
235,20495.918958333332,25,7.664000000000001
236,20495.937662037035,25,4.337
237,20496.015532407408,25,7.537
238,20496.096828703703,25,7.433
239,20496.172569444443,25,7.386
240,20496.206099537038,25,4.88
241,20496.431828703706,25,4.585
242,20496.474097222224,25,4.789
243,20496.69210648148,25,4.9910000000000005
244,20496.75335648148,25,3.944
245,20497.02565972222,25,4.122
246,20497.049016203706,25,5.263
247,20497.285590277777,25,7.006
248,20497.28744212963,25,4.476
249,20497.29295138889,25,4.716
250,20497.46002314815,25,5.295
251,20497.542083333334,25,4.618
252,20497.575069444447,25,4.861
253,20497.651701388888,25,5.21
254,20497.762685185186,25,4.304
255,20497.803877314815,25,6.021
256,20497.821435185186,25,4.766
257,20497.92363425926,25,5.202
258,20498.075671296294,25,4.394
259,20498.133194444443,25,4.554
260,20498.421863425927,25,4.663
261,20498.716770833333,25,4.38
262,20498.830601851852,25,3.332
263,20499.007777777777,25,4.346
264,20499.110115740743,25,3.859
265,20499.346006944445,25,4.369
266,20499.485694444444,25,3.2
267,20499.565763888888,25,3.8080000000000003
268,20499.771921296295,25,3.879
269,20499.819594907407,25,3.419
270,20499.99541666667,25,4.444
271,20500.08175925926,25,3.1710000000000003
272,20500.3003125,25,4.38
273,20500.352719907405,25,2.846
274,20500.48767361111,25,4.221
275,20500.626157407405,25,2.672
276,20500.6809375,25,3.568
277,20500.898564814815,25,4.1690000000000005
278,20500.94753472222,25,3.112
279,20501.10871527778,25,3.077
280,20501.130081018517,25,6.627
281,20501.194733796296,25,0.325
282,20501.216145833332,25,7.103
283,20501.294247685186,25,6.774
284,20501.310081018517,25,2.873
285,20501.37984953704,25,7.057
286,20501.44045138889,25,8.095
287,20501.51309027778,25,7.206
288,20501.584155092594,25,6.899
289,20501.600775462965,25,-1.707
290,20501.65105324074,25,6.704
291,20501.75037037037,25,6.9750000000000005
292,20501.768541666668,25,1.335
293,20501.831296296295,25,7.803
294,20501.88886574074,25,7.9670000000000005
295,20501.960451388888,25,7.449
296,20501.997268518517,25,-1.239
297,20502.10471064815,25,6.888
298,20502.220578703706,25,6.382000000000001
299,20502.283657407406,25,1.958
300,20502.33491898148,25,7.211
301,20502.507395833334,25,8.116
302,20502.564247685186,25,7.829
303,20502.61394675926,25,1.974
304,20502.671122685188,25,7.9
305,20502.89920138889,25,7.671
306,20502.9284375,25,3.637
307,20502.972395833334,25,8.532
308,20503.06314814815,25,7.332
309,20503.195185185185,25,4.408
310,20503.203449074073,25,6.479
311,20503.331527777777,25,7.656000000000001
312,20503.405613425926,25,7.438
313,20503.537939814814,25,7.399
314,20503.566319444446,25,4.942
315,20503.657974537036,25,7.562
316,20503.76241898148,25,4.875
317,20503.83701388889,25,7.3340000000000005
318,20503.91167824074,25,7.634
319,20504.053784722222,25,7.151
320,20504.084583333333,25,5.3660000000000005
321,20504.236666666668,25,6.993
322,20504.325868055555,25,6.618
323,20504.366828703704,25,5.333
324,20504.40884259259,25,6.9430000000000005
325,20504.59671296296,25,8.236
326,20504.630381944444,25,5.192
327,20504.68255787037,25,7.697
328,20504.82159722222,25,7.7250000000000005
329,20504.871261574073,25,7.596
330,20504.92523148148,25,4.532
331,20504.98148148148,25,7.6610000000000005
332,20505.078877314812,25,8.111
333,20505.134664351852,25,4.509
334,20505.18736111111,25,8.047
335,20505.24164351852,25,8.199
336,20505.345185185186,25,8.084
337,20505.380208333332,25,5.614
338,20505.533194444444,25,8.106
339,20505.62664351852,25,6.752
340,20505.650289351852,25,5.687
341,20505.79909722222,25,7.57
342,20505.899479166666,25,5.365
343,20505.915810185186,25,7.445
344,20505.96185185185,25,7.744
345,20506.09298611111,25,7.46
346,20506.111539351852,25,5.306
347,20506.170358796295,25,7.252
348,20506.327627314815,25,6.659
349,20506.39232638889,25,7.13
350,20506.449502314816,25,6.635
351,20506.619594907406,25,6.996
352,20506.664016203704,25,6.274
353,20506.74934027778,25,6.55
354,20506.806828703706,25,6.831
355,20506.848854166667,25,6.655
356,20506.98565972222,25,6.495
357,20507.07170138889,25,6.821
358,20507.18755787037,25,5.424
359,20507.34767361111,25,7.121
360,20507.44790509259,25,7.425
361,20507.595648148148,25,7.32
362,20507.73039351852,25,5.526
363,20507.810891203702,25,6.295
364,20507.980868055554,25,7.7170000000000005
365,20508.18222222222,25,2.989
366,20512.05238425926,25,5.6370000000000005
367,20512.25863425926,25,5.377
368,20512.62111111111,25,5.5440000000000005
369,20512.650486111113,25,4.378
370,20512.85744212963,25,5.61
371,20512.973402777778,25,4.606
372,20513.14039351852,25,5.131
373,20513.209351851852,25,4.514
374,20513.3727662037,25,5.4830000000000005
375,20513.582893518516,25,4.765
376,20513.66400462963,25,4.663
377,20513.87334490741,25,5.611
378,20513.890104166665,25,4.634
379,20514.071215277778,25,4.996
380,20514.100127314814,25,4.796
381,20514.35380787037,25,5.465
382,20514.388842592594,25,5.784
383,20514.589340277777,25,5.304
384,20514.679131944446,25,5.2
385,20514.80835648148,25,4.8260000000000005
386,20514.924525462964,25,5.271
387,20515.049074074075,25,5.632
388,20515.18511574074,25,5.774
389,20515.40275462963,25,4.729
390,20515.439583333333,25,5.538
391,20515.61144675926,25,4.7620000000000005
392,20515.667881944446,25,7.11
393,20515.713275462964,25,5.247
394,20515.71945601852,25,5.2940000000000005
395,20515.730659722223,25,5.205
396,20515.752858796295,25,6.259
397,20515.807395833333,25,5.636
398,20515.831238425926,25,5.6690000000000005
399,20515.855821759258,25,5.644
400,20515.87752314815,25,6.101
401,20515.87767361111,25,4.458
402,20515.96792824074,25,5.542
403,20516.124594907407,25,4.372
404,20516.20513888889,25,5.191
405,20516.44917824074,25,4.025
406,20516.597858796296,25,4.293
407,20516.78255787037,25,4.691
408,20516.858391203703,25,4.171
409,20516.996655092593,25,5.147
410,20517.070636574073,25,7.95
411,20517.086921296297,25,7.775
412,20517.11752314815,25,6.623
413,20517.11815972222,25,3.907
414,20517.161979166667,25,7.976
415,20517.20863425926,25,8.024000000000001
416,20517.230648148146,25,8.016
417,20517.251921296298,25,8.073
418,20517.295474537037,25,5.238
419,20517.295659722222,25,7.877
420,20517.319409722222,25,8.005
421,20517.341886574075,25,8.005
422,20517.361851851852,25,7.995
423,20517.398483796296,25,8.107
424,20517.419212962963,25,8.13
425,20517.430300925927,25,8.019
426,20517.43482638889,25,4.322
427,20517.44465277778,25,8.096
428,20517.46486111111,25,
429,20517.477523148147,25,8.648
430,20517.52443287037,25,-1.836
431,20517.54917824074,25,3.479
432,20517.57351851852,25,8.143
433,20517.58431712963,25,7.8420000000000005
434,20517.597569444446,25,7.9670000000000005
435,20517.624363425926,25,8.427
436,20517.65622685185,25,8.542
437,20517.679097222222,25,8.724
438,20517.695428240742,25,8.859
439,20517.7318287037,25,2.976
440,20517.78753472222,25,-0.432
441,20517.958773148148,25,6.886
442,20517.971539351853,25,5.696
443,20517.99027777778,25,7.279
444,20517.994594907406,25,4.168
445,20518.020092592593,25,7.288
446,20518.049525462964,25,6.679
447,20518.104953703703,25,4.763
448,20518.12721064815,25,5.14
449,20518.13755787037,25,5.203
450,20518.160590277777,25,6.37
451,20518.182824074076,25,6.346
452,20518.19921296296,25,6.3420000000000005
453,20518.24384259259,25,5.9910000000000005
454,20518.266087962962,25,6.236
455,20518.295729166664,25,6.4350000000000005
456,20518.361689814814,25,6.212
457,20518.378425925926,25,5.79
458,20518.3962037037,25,5.613
459,20518.452962962965,25,4.892
460,20518.469212962962,25,5.05
461,20518.493379629628,25,3.719
462,20518.514444444445,25,4.174
463,20519.46159722222,25,5.994
464,20519.90204861111,25,4.388
465,20519.937094907407,25,6.51
466,20519.963993055553,25,4.364
467,20520.0571875,25,4.3340000000000005
468,20520.166712962964,25,4.458
469,20520.219618055555,25,6.5120000000000005
470,20520.250787037035,25,4.309
471,20520.325358796297,25,4.393
472,20520.426875,25,4.51
473,20520.499039351853,25,4.616
474,20520.60716435185,25,4.205
475,20520.68082175926,25,4.793
476,20520.710972222223,25,6.409
477,20520.790844907406,25,3.979
478,20520.861412037037,25,4.322
479,20521.06252314815,25,4.4030000000000005
480,20521.067858796294,25,6.674
481,20521.18332175926,25,4.314
482,20521.30400462963,25,4.2010000000000005
483,20521.345312499998,25,4.369
484,20521.367974537035,25,4.941
485,20521.382627314815,25,4.613
486,20521.391886574074,25,4.329
487,20521.408969907407,25,4.811
488,20521.42577546296,25,5.088
489,20521.44434027778,25,3.922
490,20521.446354166666,25,5.964
491,20521.483506944445,25,7.343
492,20521.50008101852,25,7.347
493,20521.52082175926,25,7.338
494,20521.52513888889,25,3.6430000000000002
495,20521.549386574075,25,7.291
496,20521.57517361111,25,7.354
497,20521.584537037037,25,6.7940000000000005
498,20521.590046296296,25,7.352
499,20521.608055555556,25,7.381
500,20521.62454861111,25,7.3870000000000005
501,20521.643043981483,25,7.429
502,20521.65983796296,25,7.437
503,20521.67809027778,25,3.221
504,20521.84269675926,25,3.498
505,20522.206458333334,25,3.541
506,20522.464039351853,25,4.5200000000000005
507,20522.733101851853,25,3.922
508,20522.976770833335,25,4.64
509,20523.219340277778,25,3.859
510,20523.441053240742,25,4.412
511,20523.639328703703,25,5.757000000000001
512,20523.69814814815,25,-1.674
513,20524.152627314816,25,2.864
514,20524.42278935185,25,3.063
515,20524.673333333332,25,-1.871
516,20524.706527777777,25,-1.122
517,20524.807002314814,25,1.409
518,20524.882743055558,25,4.046
519,20524.93488425926,25,5.93
520,20524.9896875,25,6.0520000000000005
521,20525.266192129628,25,5.966
522,20525.460682870373,25,5.596
523,20526.87818287037,25,5.923
524,20526.967372685187,25,6.056
525,20527.025439814814,25,5.684
526,20527.082685185185,25,4.93
527,20530.20766203704,25,5.898
528,20530.29076388889,25,6.375
529,20530.322974537037,25,9.558
530,20530.357604166667,25,6.037
531,20530.469490740743,25,6.091
532,20530.49960648148,25,10.636000000000001
533,20530.593391203704,25,6.042
534,20530.671666666665,25,6.029
535,20530.716006944444,25,10.445
536,20530.750115740742,25,6.114
537,20530.87193287037,25,5.7700000000000005
538,20530.89201388889,25,10.638
539,20531.098784722224,25,11.085
540,20531.30696759259,25,10.642
541,20531.704976851852,25,4.269
542,20531.791550925926,25,5.103
543,20531.918425925924,25,4.84
544,20531.970532407406,25,10.508000000000001
545,20532.00236111111,25,5.493
546,20532.106921296294,25,4.8100000000000005
547,20532.12179398148,25,10.664
548,20532.202488425926,25,4.082
549,20532.223645833332,25,11.329
550,20532.29403935185,25,5.479
551,20532.296400462965,25,11.416
552,20532.359490740742,25,6.179
553,20532.37974537037,25,11.458
554,20532.53505787037,25,11.373000000000001
555,20532.537453703702,25,4.15
556,20532.68457175926,25,11.424
557,20533.136226851853,25,10.805
558,20533.226076388888,25,5.1370000000000005
559,20533.284641203703,25,6.198
560,20533.457407407408,25,4.566
561,20533.598784722224,25,4.335
562,20533.661354166667,25,4.037
563,20533.745185185184,25,6.445
564,20533.828819444443,25,5.958
565,20533.992824074074,25,4.768
566,20534.054525462965,25,4.691
567,20534.10855324074,25,5.852
568,20534.15619212963,25,6.78
569,20534.25457175926,25,6.239
570,20534.324548611112,25,10.112
571,20534.445613425927,25,4.932
572,20534.511203703703,25,4.872
573,20534.575069444447,25,4.374
574,20534.637210648147,25,5.747
575,20534.703240740742,25,4.994
576,20534.83096064815,25,10.418000000000001
577,20534.83471064815,25,6.414
578,20534.92579861111,25,4.731
579,20535.013680555556,25,4.089
580,20535.085034722222,25,5.174
581,20535.159641203703,25,5.173
582,20535.353310185186,25,11.003
583,20535.37040509259,25,7.098
584,20535.520127314816,25,7.309
585,20535.667997685185,25,10.654
586,20535.67724537037,25,6.1690000000000005
587,20535.8381712963,25,5.086
588,20535.897326388887,25,5.0120000000000005
589,20535.940162037037,25,10.002
590,20535.984652777777,25,6.228
591,20536.068217592594,25,6.687
592,20536.15329861111,25,7.382000000000001
593,20536.28892361111,25,5.79
594,20536.469166666666,25,5.474
595,20536.547974537036,25,4.65
596,20536.60087962963,25,4.982
597,20536.709201388887,25,5.67
598,20536.80318287037,25,5.855
599,20537.01087962963,25,6.186
600,20537.071469907405,25,6.258
601,20537.167395833334,25,5.83
602,20537.248969907407,25,5.547
603,20537.34865740741,25,4.525
604,20537.442881944444,25,9.958
605,20537.913900462965,25,4.604
606,20537.931724537037,25,5.554
607,20537.983946759257,25,5.966
608,20538.03,25,10.358
609,20538.040416666667,25,
610,20538.043530092593,25,4.6000000000000005
611,20538.05822916667,25,4.821
612,20538.091412037036,25,4.25
613,20538.10855324074,25,4.89
614,20538.126296296297,25,5.8790000000000004
615,20538.132708333334,25,4.719
616,20538.152037037038,25,4.686
617,20538.174976851853,25,5.58
618,20538.1946875,25,4.978
619,20538.214039351853,25,4.636
620,20538.24730324074,25,4.543
621,20538.256377314814,25,5.344
622,20538.28537037037,25,4.49
623,20538.301631944447,25,4.934
624,20538.305833333336,25,4.24
625,20538.34351851852,25,5.131
626,20538.3459837963,25,4.364
627,20538.45144675926,25,5.065
628,20538.48997685185,25,5.401
629,20538.526875,25,5.309
630,20538.531087962965,25,10.129
631,20538.57267361111,25,6.746
632,20538.62415509259,25,6.1000000000000005
633,20538.68681712963,25,5.952
634,20538.792465277777,25,9.488
635,20538.805752314813,25,5.743
636,20538.871238425927,25,5.449
637,20538.923854166667,25,5.394
638,20538.971400462964,25,6.537
639,20539.02403935185,25,5.077
640,20539.15365740741,25,5.75
641,20539.192118055555,25,5.781
642,20539.24994212963,25,5.819
643,20539.28835648148,25,5.641
644,20539.32125,25,5.777
645,20539.383854166666,25,6.247
646,20539.444166666664,25,5.8
647,20539.493067129628,25,6.688
648,20539.650127314813,25,7.42
649,20539.72653935185,25,6.604
650,20539.800659722223,25,7.557
651,20539.892719907406,25,6.618
652,20539.93199074074,25,4.38
653,20539.968391203704,25,7.994
654,20540.02675925926,25,5.3420000000000005
655,20540.028819444444,25,6.819
656,20540.096458333333,25,5.727
657,20540.125462962962,25,5.9270000000000005
658,20540.206284722222,25,5.721
659,20540.281817129628,25,6.327
660,20540.462280092594,25,6.09
661,20540.56601851852,25,5.176
662,20540.691585648146,25,4.627
663,20540.73925925926,25,4.634
664,20540.84390046296,25,4.712
665,20540.92883101852,25,5.82
666,20541.025416666667,25,5.841
667,20541.0993287037,25,5.651
668,20541.176354166666,25,5.522
669,20541.262534722224,25,5.501
670,20541.429641203704,25,4.567
671,20541.481111111112,25,4.364
672,20541.572939814814,25,4.9830000000000005
673,20541.65900462963,25,5.303
674,20541.71829861111,25,5.588
675,20541.869444444445,25,5.2010000000000005
676,20541.960451388888,25,4.84
677,20541.96148148148,25,5.782
678,20542.021041666667,25,5.918
679,20542.080231481483,25,4.683
680,20542.09292824074,25,5.846
681,20542.135231481483,25,6.071
682,20542.150613425925,25,4.59
683,20542.180173611112,25,6.156
684,20542.26166666667,25,6.421
685,20542.262569444447,25,4.789
686,20542.320949074074,25,7.2170000000000005
687,20542.33454861111,25,5.623
688,20542.387962962963,25,7.03
689,20542.44851851852,25,5.506
690,20542.45545138889,25,7.2410000000000005
691,20542.54295138889,25,5.688
692,20542.593946759258,25,7.284
693,20542.675925925927,25,7.602
694,20542.748599537037,25,7.361
695,20542.808622685185,25,6.269
696,20542.86650462963,25,7.055
697,20542.937569444442,25,6.79
698,20542.987777777777,25,5.276
699,20542.991388888888,25,6.621
700,20543.040810185186,25,6.3100000000000005
701,20543.04841435185,25,5.4750000000000005
702,20543.10653935185,25,5.722
703,20543.145833333332,25,5.812
704,20543.18204861111,25,5.784
705,20543.197870370368,25,5.75
706,20543.259918981483,25,6.2250000000000005
707,20543.32829861111,25,6.8500000000000005
708,20543.39159722222,25,6.501
709,20543.394710648146,25,7.414000000000001
710,20543.458472222224,25,6.9830000000000005
711,20543.535023148146,25,7.367
712,20543.574016203704,25,5.515
713,20543.590775462962,25,7.455
714,20543.711805555555,25,7.492
715,20543.78835648148,25,7.3420000000000005
716,20543.849212962963,25,7.3870000000000005
717,20543.869444444445,25,5.553
718,20543.90096064815,25,7.165
719,20543.923831018517,25,4.788
720,20543.96133101852,25,7.311
721,20543.999409722222,25,9.926
722,20544.000011574073,25,7.276
723,20544.045312500002,25,7.273000000000001
724,20544.087731481482,25,7.122
725,20544.13533564815,25,6.351
726,20544.18296296296,25,9.652000000000001
727,20544.187314814815,25,5.9110000000000005
728,20544.201863425926,25,5.564
729,20544.258541666666,25,5.119
730,20544.261805555554,25,6.0040000000000004
731,20544.267372685186,25,10.045
732,20544.346099537037,25,5.221
733,20544.36795138889,25,4.446
734,20544.408229166667,25,5.844
735,20544.40857638889,25,4.498
736,20544.45582175926,25,10.084
737,20544.45954861111,25,6.085
738,20544.486099537036,25,4.964
739,20544.501724537036,25,5.995
740,20544.550983796296,25,6.119
741,20544.615497685187,25,7.259
742,20544.637164351854,25,4.924
743,20544.670069444444,25,9.958
744,20544.675243055553,25,7.247
745,20544.719988425928,25,4.221
746,20544.73957175926,25,7.426
747,20544.7625,25,4.187
748,20544.82746527778,25,3.904
749,20544.836400462962,25,7.452
750,20544.87394675926,25,10.209
751,20544.899895833332,25,7.464
752,20544.938125,25,3.973
753,20544.961354166666,25,7.545
754,20545.014930555557,25,9.569
755,20545.032962962963,25,6.925
756,20545.039409722223,25,4.383
757,20545.08915509259,25,6.982
758,20545.12497685185,25,3.794
759,20545.133877314813,25,6.962
760,20545.1852662037,25,7.143
761,20545.19042824074,25,3.357
762,20545.224189814817,25,6.971
763,20545.269398148146,25,3.9570000000000003
764,20545.269421296296,25,9.647
765,20545.285358796296,25,5.817
766,20545.395752314816,25,5.162
767,20545.438275462962,25,5.234
768,20545.477592592593,25,10.258000000000001
769,20545.479618055553,25,7.0280000000000005
770,20545.530891203704,25,6.721
771,20545.57267361111,25,7.101
772,20545.61972222222,25,7.046
773,20545.696608796297,25,6.884
774,20545.719375,25,9.789
775,20545.756354166668,25,7.4750000000000005
776,20545.89091435185,25,6.409
777,20545.90857638889,25,2.957
778,20545.925578703704,25,3.004
779,20545.93425925926,25,3.073
780,20545.954421296297,25,6.094
781,20545.959016203702,25,3.25
782,20545.97238425926,25,3.22
783,20546.014444444445,25,4.066
784,20546.02128472222,25,6.072
785,20546.04957175926,25,3.973
786,20546.069375,25,5.022
787,20546.082893518516,25,3.938
788,20546.120532407407,25,3.806
789,20546.12564814815,25,5.223
790,20546.138831018518,25,3.728
791,20546.150162037036,25,3.513
792,20546.16689814815,25,3.214
793,20546.17650462963,25,5.046
794,20546.221493055556,25,5.051
795,20546.308900462962,25,3.117
796,20546.352905092594,25,6.63
797,20546.35505787037,25,
798,20546.39710648148,25,6.454
799,20546.44465277778,25,3.406
800,20546.44790509259,25,7.136
801,20546.482060185186,25,3.023
802,20546.513055555555,25,3.076
803,20546.51667824074,25,7.074
804,20546.581469907407,25,7.0760000000000005
805,20546.748599537037,25,7.019
806,20546.789097222223,25,3.532
807,20546.82283564815,25,3.408
808,20546.824085648146,25,6.164
809,20546.89520833333,25,7.324
810,20546.901018518518,25,3.6910000000000003
811,20546.939398148148,25,9.977
812,20546.94949074074,25,3.8240000000000003
813,20546.967916666665,25,5.543
814,20547.01005787037,25,5.447
815,20547.018136574075,25,3.228
816,20547.056585648148,25,5.323
817,20547.065636574076,25,3.7640000000000002
818,20547.137939814816,25,3.757
819,20547.222546296296,25,6.071
820,20547.258912037036,25,9.729000000000001
821,20547.361354166667,25,3.956
822,20547.46447916667,25,9.69
823,20547.47128472222,25,3.632
824,20547.524930555555,25,3.883
825,20547.589247685184,25,3.5140000000000002
826,20547.71363425926,25,3.93
827,20547.73724537037,25,3.753
828,20547.821342592593,25,4.6690000000000005
829,20547.832291666666,25,3.531
830,20547.853599537037,25,9.52
831,20547.859421296296,25,3.497
832,20547.892824074075,25,5.357
833,20547.96122685185,25,5.359
834,20548.021747685187,25,5.545
835,20548.103506944444,25,5.67
836,20548.163645833334,25,5.562
837,20548.244108796298,25,5.477
838,20548.29238425926,25,9.531
839,20548.316296296296,25,7.018
840,20548.37869212963,25,7.071
841,20548.389525462964,25,3.374
842,20548.40775462963,25,3.621
