,TIME,DEPTH,TEMP,PRES
1045,19823.92054398148,25,1.726,25.0
1046,19823.960243055557,25,6.102,35.0
1047,19823.978657407406,25,9.443,25.0
1048,19824.004409722223,25,4.76,27.0
1049,19824.024756944444,25,6.037,35.0
1050,19824.06380787037,25,5.364,28.0
1051,19824.118391203705,25,6.343,33.0
1052,19824.12445601852,25,5.618,26.0
1053,19824.198425925926,25,9.285,25.0
1054,19824.214756944446,25,6.208,29.0
1055,19824.25642361111,25,6.093,26.0
1056,19824.31815972222,25,6.132000000000001,29.0
1057,19824.318229166667,25,9.201,25.0
1058,19824.3415625,25,5.573,25.0
1059,19824.379930555555,25,6.098,28.0
1060,19824.437060185184,25,6.023,33.0
1061,19824.448715277777,25,6.087,27.0
1062,19824.481631944444,25,5.909,33.0
1063,19824.484791666666,25,9.317,25.0
1064,19824.524467592593,25,5.545,26.0
1065,19824.52917824074,25,5.979,27.0
1066,19824.62957175926,25,5.873,26.0
1067,19824.634837962964,25,5.988,27.0
1068,19824.669976851852,25,6.011,29.0
1069,19824.708275462963,25,5.666,26.0
1070,19824.709155092594,25,5.949,29.0
1071,19824.711469907408,25,9.622,26.0
1072,19824.765243055557,25,5.8100000000000005,27.0
1073,19824.808935185185,25,5.966,27.0
1074,19824.812488425927,25,5.8580000000000005,28.0
1075,19824.863784722223,25,9.025,27.0
1076,19824.866886574073,25,7.8740000000000006,29.0
1077,19824.880625,25,5.836,25.0
1078,19824.947233796298,25,5.723,27.0
1079,19824.98300925926,25,9.135,27.0
1080,19825.002407407406,25,5.686,27.0
1081,19825.059328703705,25,5.519,26.0
1082,19825.13028935185,25,5.551,27.0
1083,19825.18611111111,25,5.831,26.0
1084,19825.222465277777,25,9.291,28.0
1085,19825.24278935185,25,5.621,26.0
1086,19825.37402777778,25,8.714,26.0
1087,19825.48851851852,25,9.439,27.0
1088,19825.74778935185,25,9.362,26.0
1089,19826.11972222222,25,9.448,25.0
1090,19826.28486111111,25,9.0,27.0
1091,19826.414803240743,25,8.449,28.0
1092,19826.59105324074,25,8.615,26.0
1093,19826.750324074073,25,9.233,28.0
1094,19826.876921296298,25,9.055,31.0
1095,19827.15241898148,25,5.765,25.0
1096,19827.181770833333,25,9.445,25.0
1097,19827.183726851854,25,5.682,27.0
1098,19827.226782407408,25,5.728,27.0
1099,19827.262592592593,25,6.3950000000000005,28.0
1100,19827.297592592593,25,6.923,27.0
1101,19827.34445601852,25,6.949,26.0
1102,19827.380474537036,25,7.315,27.0
1103,19827.45403935185,25,9.487,28.0
1104,19827.47832175926,25,7.22,27.0
1105,19827.51508101852,25,7.956,27.0
1106,19827.5490625,25,8.073,27.0
1107,19827.57621527778,25,8.456,25.0
1108,19827.641550925928,25,9.572000000000001,29.0
1109,19827.67287037037,25,8.278,26.0
1110,19827.725347222222,25,7.838,26.0
1111,19827.77476851852,25,7.682,26.0
1112,19827.804907407408,25,8.925,26.0
1113,19827.84050925926,25,7.773000000000001,27.0
1114,19827.91528935185,25,8.074,26.0
1115,19827.99678240741,25,9.077,26.0
1116,19828.005231481482,25,8.376,26.0
1117,19828.053912037038,25,8.498,28.0
1118,19828.097534722223,25,8.525,27.0
1119,19828.104027777776,25,8.749,28.0
1120,19828.14423611111,25,8.488,26.0
1121,19828.17747685185,25,8.612,26.0
1122,19828.22550925926,25,8.808,26.0
1123,19828.24181712963,25,4.847,25.0
1124,19828.422569444443,25,9.221,29.0
1125,19828.61658564815,25,8.938,27.0
1126,19828.9378125,25,7.404,27.0
1127,19829.13289351852,25,7.601,26.0
1128,19829.203391203704,25,7.396,28.0
1129,19829.27880787037,25,7.75,27.0
1130,19829.35179398148,25,8.184000000000001,27.0
1131,19829.437199074073,25,7.619,28.0
1132,19829.551805555555,25,8.023,28.0
1133,19829.65840277778,25,8.928,29.0
1134,19829.760891203703,25,9.344,26.0
1135,19829.920023148148,25,9.287,28.0
1136,19829.97502314815,25,9.216000000000001,30.0
1137,19830.013750000002,25,9.016,28.0
1138,19830.05145833333,25,9.249,29.0
1139,19830.093865740742,25,9.325000000000001,28.0
1140,19830.14619212963,25,9.191,29.0
1141,19830.444421296295,25,3.742,27.0
1142,19831.59534722222,25,5.855,26.0
1143,19832.247592592594,25,3.39,25.0
1144,19833.785868055555,25,3.354,26.0
1145,19833.836805555555,25,6.394,25.0
1146,19834.09076388889,25,6.356,25.0
1147,19834.264444444445,25,-1.7630000000000001,25.0
1148,19834.463032407406,25,6.349,25.0
1149,19834.52042824074,25,6.345,26.0
1150,19834.627824074076,25,6.389,26.0
1151,19834.970555555556,25,6.455,26.0
1152,19835.407129629628,25,6.864,25.0
1153,19835.456840277777,25,6.48,26.0
1154,19835.75391203704,25,7.712,25.0
1155,19835.95986111111,25,6.502,25.0
1156,19835.99472222222,25,6.5200000000000005,25.0
1157,19836.087731481482,25,6.977,27.0
1158,19836.225069444445,25,6.437,25.0
1159,19836.34215277778,25,7.473,27.0
1160,19836.376342592594,25,1.762,25.0
1161,19836.43337962963,25,6.36,25.0
1162,19836.452997685185,25,1.604,25.0
1163,19836.571145833335,25,7.771,27.0
1164,19837.170787037037,25,7.7700000000000005,26.0
1165,19837.307708333334,25,6.16,25.0
1166,19837.335740740742,25,7.18,26.0
1167,19837.52861111111,25,7.878,27.0
1168,19837.593217592592,25,6.235,25.0
1169,19838.14193287037,25,7.867,26.0
1170,19838.3303587963,25,7.886,27.0
1171,19838.47976851852,25,7.678,27.0
1172,19838.498831018518,25,6.38,25.0
1173,19838.577743055557,25,7.062,26.0
1174,19838.606273148147,25,7.755,26.0
1175,19838.82875,25,3.5580000000000003,25.0
1176,19839.12513888889,25,7.248,26.0
1177,19839.281238425927,25,6.647,27.0
1178,19839.545844907407,25,7.5440000000000005,27.0
1179,19839.710497685184,25,7.303,28.0
1180,19840.137291666666,25,7.673,27.0
1181,19840.36650462963,25,7.59,27.0
1182,19840.59,25,7.3500000000000005,27.0
1183,19840.724131944444,25,7.384,27.0
1184,19841.138483796294,25,8.386000000000001,25.0
1185,19841.29857638889,25,7.934,28.0
1186,19841.372951388887,25,4.7330000000000005,25.0
1187,19841.494895833333,25,8.081,26.0
1188,19841.634074074074,25,7.5600000000000005,26.0
1189,19841.941064814815,25,6.163,27.0
1190,19842.047488425927,25,6.581,28.0
1191,19842.137256944447,25,7.668,26.0
1192,19842.269444444446,25,7.202,27.0
1193,19842.317546296297,25,7.25,28.0
1194,19842.374803240742,25,7.905,28.0
1195,19842.481863425925,25,8.036,28.0
1196,19842.59377314815,25,9.306000000000001,27.0
1197,19842.615995370372,25,7.622,27.0
1198,19842.98895833333,25,5.768,25.0
1199,19843.135636574076,25,7.523000000000001,26.0
1200,19843.927731481483,25,8.950000000000001,27.0
1201,19844.024166666666,25,8.612,28.0
1202,19844.116377314815,25,7.930000000000001,26.0
1203,19844.20929398148,25,7.801,26.0
1204,19846.096909722222,25,6.815,28.0
1205,19846.181412037036,25,6.8420000000000005,26.0
1206,19846.24255787037,25,6.5200000000000005,27.0
1207,19846.325092592593,25,6.835,28.0
1208,19846.44048611111,25,9.335,28.0
1209,19846.565439814814,25,8.712,26.0
1210,19846.788877314815,25,8.700000000000001,27.0
1211,19846.928344907406,25,8.861,27.0
1212,19846.997118055555,25,9.02,26.0
1213,19847.093182870372,25,8.573,26.0
1214,19847.199409722223,25,8.097,29.0
1215,19847.49736111111,25,8.376,27.0
1216,19847.615763888887,25,8.273,26.0
1217,19847.778877314817,25,7.9110000000000005,27.0
1218,19847.92846064815,25,7.558,27.0
1219,19848.976446759258,25,4.986,27.0
1220,19849.555717592593,25,6.453,26.0
1221,19850.02755787037,25,7.827,27.0
1222,19850.529675925925,25,8.093,27.0
1223,19850.92568287037,25,7.941,26.0
1224,19851.534351851853,25,6.9590000000000005,26.0
1225,19852.013668981483,25,7.856,27.0
1226,19852.461423611112,25,7.4350000000000005,28.0
1227,19853.071782407405,25,7.7410000000000005,27.0
1228,19853.429247685184,25,6.303,25.0
1229,19853.84824074074,25,5.884,27.0
1230,19854.41903935185,25,5.158,27.0
1231,19854.848032407408,25,5.32,27.0
1232,19855.24641203704,25,6.148,27.0
1233,19855.398449074073,25,6.805,26.0
1234,19855.484803240743,25,6.378,26.0
1235,19855.557164351852,25,7.456,25.0
1236,19855.79559027778,25,6.243,27.0
1237,19855.85935185185,25,6.367,27.0
1238,19855.909675925926,25,6.447,27.0
1239,19855.936666666665,25,6.7010000000000005,64.0
1240,19856.08013888889,25,7.008,84.0
1241,19856.18763888889,25,7.087,26.0
1242,19856.286921296294,25,7.224,26.0
1243,19856.331041666668,25,7.322,27.0
1244,19856.443206018517,25,7.234,25.0
1245,19856.63304398148,25,5.872,27.0
1246,19856.775381944444,25,6.3580000000000005,27.0
1247,19856.850243055556,25,7.289000000000001,27.0
1248,19856.918298611112,25,9.395,26.0
1249,19857.065219907407,25,7.094,30.0
1250,19857.17158564815,25,6.702,27.0
1251,19857.294699074075,25,7.252,27.0
1252,19857.404270833333,25,5.362,26.0
1253,19857.566712962962,25,7.386,27.0
1254,19857.693912037037,25,6.6770000000000005,26.0
1255,19857.816851851854,25,7.226,26.0
1256,19857.922442129628,25,6.594,27.0
1257,19858.303819444445,25,5.524,27.0
1258,19858.413171296295,25,5.939,26.0
1259,19858.515092592592,25,5.698,27.0
1260,19858.635949074076,25,5.993,29.0
1261,19858.73822916667,25,5.727,28.0
1262,19858.845671296298,25,5.75,28.0
1263,19858.956921296296,25,6.01,27.0
1264,19858.97519675926,25,7.29,26.0
1265,19859.081458333334,25,6.697,26.0
1266,19859.178657407407,25,5.886,27.0
1267,19859.305324074074,25,5.938,26.0
1268,19859.43199074074,25,6.515000000000001,27.0
1269,19859.541921296295,25,5.998,27.0
1270,19859.60892361111,25,6.45,27.0
1271,19859.661805555555,25,6.067,29.0
1272,19859.77337962963,25,5.822,25.0
1273,19859.861574074075,25,6.964,29.0
1274,19859.93162037037,25,6.091,28.0
1275,19860.029756944445,25,6.213,27.0
1276,19860.06152777778,25,6.3580000000000005,26.0
1277,19860.184756944444,25,6.828,27.0
1278,19860.274733796297,25,6.078,26.0
1279,19860.440381944445,25,6.166,27.0
1280,19860.51164351852,25,6.303,27.0
1281,19861.66630787037,25,5.817,27.0
1282,19862.219074074073,25,4.619,28.0
1283,19862.42136574074,25,4.698,26.0
1284,19862.843229166665,25,6.9190000000000005,27.0
1285,19863.045659722222,25,7.016,28.0
1286,19863.159710648146,25,6.607,27.0
1287,19863.387280092593,25,7.184,27.0
1288,19863.5646875,25,7.937,38.0
1289,19863.71888888889,25,8.862,28.0
1290,19863.79957175926,25,10.066,27.0
1291,19863.843275462965,25,5.236,32.0
1292,19863.918784722224,25,10.084,27.0
1293,19863.980046296296,25,8.556000000000001,28.0
1294,19864.02056712963,25,10.452,28.0
1295,19864.10170138889,25,6.125,28.0
1296,19864.121828703705,25,10.244,27.0
1297,19864.22082175926,25,9.952,28.0
1298,19864.33082175926,25,10.018,28.0
1299,19864.43525462963,25,9.991,26.0
1300,19864.45496527778,25,6.245,27.0
1301,19864.46023148148,25,5.925,27.0
1302,19864.588495370368,25,10.025,31.0
1303,19864.589340277777,25,5.664,27.0
1304,19864.67238425926,25,5.933,26.0
1305,19864.731122685185,25,10.386000000000001,28.0
1306,19864.755752314817,25,6.359,28.0
1307,19864.80101851852,25,6.257000000000001,26.0
1308,19864.829340277778,25,10.261000000000001,27.0
1309,19864.92341435185,25,10.549,27.0
1310,19864.94599537037,25,6.062,27.0
1311,19864.988611111112,25,10.399000000000001,27.0
1312,19865.146724537037,25,10.58,26.0
1313,19865.218634259258,25,5.96,26.0
1314,19865.25553240741,25,10.367,28.0
1315,19865.27361111111,25,6.365,27.0
1316,19865.35423611111,25,10.438,28.0
1317,19865.425694444446,25,5.893,27.0
1318,19865.454189814813,25,10.486,28.0
1319,19865.560636574075,25,10.59,26.0
1320,19865.581944444446,25,7.291,26.0
1321,19865.712569444444,25,10.582,27.0
1322,19865.717013888887,25,7.507000000000001,27.0
1323,19865.81724537037,25,10.700000000000001,26.0
1324,19865.887777777778,25,5.799,27.0
1325,19865.98282407407,25,10.698,25.0
1326,19866.086412037035,25,10.788,27.0
1327,19866.097303240742,25,5.907,27.0
1328,19866.182407407407,25,10.568,27.0
1329,19866.267916666668,25,5.601,26.0
1330,19866.29832175926,25,10.768,26.0
1331,19866.396342592594,25,10.823,27.0
1332,19866.414467592593,25,5.9270000000000005,29.0
1333,19866.46028935185,25,5.961,27.0
1334,19866.501145833336,25,10.791,27.0
1335,19866.591493055555,25,10.461,25.0
1336,19866.680046296296,25,10.356,27.0
1337,19866.841458333332,25,5.506,30.0
1338,19866.84152777778,25,10.134,26.0
1339,19866.983449074072,25,10.631,26.0
1340,19867.125046296296,25,10.868,26.0
1341,19867.21394675926,25,11.072000000000001,27.0
1342,19867.337685185186,25,11.123000000000001,27.0
1343,19867.40289351852,25,6.005,28.0
1344,19867.441539351854,25,10.965,25.0
1345,19867.547569444443,25,11.546,26.0
1346,19867.645439814816,25,11.079,26.0
1347,19867.74738425926,25,11.316,26.0
1348,19867.901527777776,25,11.173,27.0
1349,19868.04365740741,25,,
1350,19868.05105324074,25,11.168000000000001,25.0
1351,19868.179386574073,25,11.228,27.0
1352,19868.28769675926,25,11.792,27.0
1353,19868.387962962963,25,11.237,27.0
1354,19868.537268518518,25,11.174,25.0
1355,19868.626342592594,25,11.267,25.0
1356,19868.757141203703,25,10.27,25.0
1357,19868.841122685186,25,11.112,26.0
1358,19868.936666666665,25,11.068,25.0
1359,19869.02320601852,25,11.346,25.0
1360,19869.183680555554,25,11.732000000000001,27.0
1361,19869.27928240741,25,11.478,27.0
1362,19869.393194444445,25,11.3,26.0
1363,19869.492453703704,25,11.831,26.0
1364,19869.598101851854,25,11.41,25.0
1365,19869.701956018518,25,12.327,27.0
1366,19869.81056712963,25,12.030000000000001,27.0
1367,19869.916412037037,25,12.526,27.0
1368,19870.024328703705,25,12.26,27.0
1369,19870.175671296296,25,11.907,26.0
1370,19870.279293981483,25,12.138,27.0
1371,19870.433078703703,25,12.41,26.0
1372,19870.588506944445,25,12.676,26.0
1373,19870.69177083333,25,12.5,26.0
1374,19870.805474537035,25,12.491,27.0
1375,19870.922303240743,25,12.341000000000001,26.0
1376,19871.133125,25,12.109,26.0
1377,19871.256412037037,25,11.054,27.0
1378,19871.36428240741,25,12.393,27.0
1379,19871.65134259259,25,12.522,27.0
1380,19871.77210648148,25,11.971,28.0
1381,19871.885300925926,25,12.336,27.0
1382,19871.980266203704,25,12.336,27.0
1383,19872.145925925925,25,12.396,27.0
1384,19872.25715277778,25,12.256,26.0
1385,19872.356898148148,25,12.322000000000001,27.0
1386,19872.49380787037,25,12.824,26.0
1387,19872.62738425926,25,11.23,27.0
1388,19872.771342592594,25,12.631,27.0
1389,19872.899305555555,25,11.324,27.0
1390,19873.019155092592,25,12.281,25.0
1391,19873.213402777776,25,12.489,26.0
1392,19873.362094907407,25,12.484,27.0
1393,19873.49373842593,25,12.594,27.0
1394,19873.666168981483,25,12.549,26.0
1395,19873.780462962965,25,12.563,26.0
1396,19873.90140046296,25,12.346,27.0
1397,19874.05136574074,25,12.384,26.0
1398,19874.16728009259,25,12.780000000000001,26.0
1399,19874.30355324074,25,12.407,26.0
1400,19874.455972222222,25,11.861,27.0
1401,19874.585,25,13.001,26.0
1402,19874.728194444444,25,13.111,25.0
1403,19874.90013888889,25,11.762,26.0
1404,19875.019652777777,25,10.884,26.0
1405,19875.177893518518,25,10.69,26.0
1406,19876.85216435185,25,11.788,25.0
1407,19876.994293981483,25,12.83,25.0
1408,19877.091666666667,25,12.55,25.0
1409,19877.195833333335,25,12.006,28.0
1410,19877.35096064815,25,11.663,27.0
1411,19877.451689814814,25,11.621,26.0
1412,19877.55854166667,25,12.731,25.0
1413,19877.662395833333,25,12.737,26.0
1414,19877.763599537036,25,12.634,26.0
1415,19877.878680555554,25,12.564,26.0
1416,19878.18361111111,25,12.033,27.0
1417,19878.28609953704,25,12.285,26.0
1418,19878.397638888888,25,11.348,27.0
1419,19878.509675925925,25,12.358,26.0
1420,19878.619756944445,25,12.008000000000001,26.0
1421,19878.897696759257,25,12.165000000000001,25.0
1422,19878.999837962965,25,12.34,26.0
1423,19879.10832175926,25,12.21,27.0
1424,19879.21408564815,25,11.386000000000001,26.0
1425,19879.39951388889,25,11.64,27.0
1426,19879.58596064815,25,11.585,25.0
1427,19879.67583333333,25,12.303,26.0
1428,19879.77965277778,25,12.062,27.0
1429,19879.881493055556,25,11.484,27.0
1430,19879.984675925927,25,12.009,27.0
1431,19880.254085648146,25,11.482000000000001,25.0
1432,19880.358495370372,25,11.555,27.0
1433,19880.45863425926,25,12.091000000000001,27.0
1434,19880.5584375,25,11.787,26.0
1435,19880.68679398148,25,10.073,27.0
1436,19880.844502314812,25,11.612,27.0
1437,19880.931203703705,25,11.685,27.0
1438,19881.08755787037,25,10.743,27.0
1439,19881.249791666665,25,10.26,26.0
1440,19881.34665509259,25,10.911,27.0
1441,19881.43855324074,25,11.345,26.0
1442,19881.563796296297,25,11.503,25.0
1443,19881.64451388889,25,11.054,25.0
1444,19881.72260416667,25,10.053,26.0
1445,19881.80375,25,10.347,27.0
1446,19881.95902777778,25,11.418000000000001,26.0
1447,19882.13252314815,25,10.464,26.0
1448,19882.247418981482,25,10.326,27.0
1449,19882.382222222222,25,10.098,27.0
1450,19882.484837962962,25,10.450000000000001,28.0
1451,19882.591828703702,25,9.949,27.0
1452,19882.759189814813,25,9.188,27.0
1453,19882.865104166667,25,9.200000000000001,28.0
1454,19882.965717592593,25,10.34,27.0
1455,19883.11634259259,25,9.362,26.0
1456,19883.249224537038,25,9.844,28.0
1457,19883.424456018518,25,10.181000000000001,26.0
1458,19883.57326388889,25,10.865,27.0
1459,19883.95440972222,25,10.533,25.0
1460,19884.085069444445,25,9.644,25.0
1461,19886.31677083333,25,4.683,26.0
1462,19886.647326388887,25,4.596,25.0
1463,19887.258923611113,25,4.586,27.0
1464,19887.459733796295,25,4.365,25.0
1465,19887.615972222222,25,4.758,26.0
1466,19888.418773148147,25,4.634,26.0
1467,19888.649629629628,25,5.305,27.0
1468,19888.82125,25,5.811,25.0
1469,19889.045462962964,25,5.533,26.0
1470,19889.196770833332,25,5.1000000000000005,26.0
1471,19890.175,25,7.993,25.0
1472,19890.419386574074,25,7.442,25.0
1473,19890.49670138889,25,7.996,27.0
1474,19890.525891203706,25,7.188,27.0
1475,19890.549328703706,25,4.07,26.0
1476,19890.559027777777,25,8.45,27.0
1477,19890.58361111111,25,7.478,26.0
1478,19890.617152777777,25,7.534,27.0
1479,19890.62528935185,25,4.087,25.0
1480,19890.676979166667,25,7.6370000000000005,27.0
1481,19890.718217592592,25,8.607,26.0
1482,19890.73730324074,25,3.54,27.0
1483,19890.76798611111,25,8.734,26.0
1484,19890.843912037035,25,8.541,28.0
1485,19890.846458333333,25,5.107,27.0
1486,19890.89837962963,25,8.252,27.0
1487,19890.942025462962,25,8.671,25.0
1488,19890.948449074076,25,5.11,27.0
1489,19890.98837962963,25,8.044,27.0
1490,19891.047037037035,25,7.691,28.0
1491,19891.067233796297,25,5.245,26.0
1492,19891.110092592593,25,8.034,29.0
1493,19891.171388888888,25,7.796,27.0
1494,19891.17614583333,25,4.589,45.0
1495,19891.245833333334,25,8.739,28.0
1496,19891.26040509259,25,4.86,26.0
1497,19891.36230324074,25,5.425,25.0
1498,19891.418298611112,25,8.309000000000001,29.0
1499,19891.446655092594,25,5.897,27.0
1500,19891.53079861111,25,5.79,27.0
1501,19891.536585648148,25,8.188,28.0
1502,19891.659386574076,25,6.434,26.0
1503,19891.710659722223,25,8.263,26.0
1504,19891.75144675926,25,6.457,25.0
1505,19891.830231481483,25,6.2410000000000005,26.0
1506,19891.909930555554,25,6.033,26.0
1507,19891.910810185185,25,7.2780000000000005,27.0
1508,19892.02587962963,25,5.664,27.0
1509,19892.09744212963,25,7.426,28.0
1510,19892.11978009259,25,6.392,26.0
1511,19892.15988425926,25,5.773,25.0
1512,19892.313900462963,25,7.978,27.0
1513,19892.501921296298,25,7.553,26.0
1514,19892.73601851852,25,7.719,27.0
1515,19892.9508912037,25,7.375,28.0
1516,19893.185787037037,25,6.516,27.0
1517,19893.388761574075,25,5.652,26.0
1518,19893.47855324074,25,6.15,28.0
1519,19893.549074074075,25,5.7780000000000005,27.0
1520,19893.619652777776,25,6.175,26.0
1521,19893.78054398148,25,6.073,27.0
1522,19893.8196875,25,4.366,26.0
1523,19893.93832175926,25,6.331,26.0
1524,19894.028877314817,25,2.19,27.0
1525,19894.143032407406,25,6.3100000000000005,26.0
1526,19894.218217592592,25,1.377,27.0
1527,19894.336608796297,25,6.644,26.0
1528,19894.43550925926,25,1.2610000000000001,27.0
1529,19894.645439814816,25,6.929,26.0
1530,19894.68736111111,25,1.4020000000000001,27.0
1531,19894.862997685184,25,6.505,26.0
1532,19894.95230324074,25,0.679,26.0
1533,19896.582962962962,25,-1.393,25.0
1534,19896.706585648146,25,2.7960000000000003,27.0
1535,19896.859629629627,25,2.5,28.0
1536,19896.97821759259,25,7.765000000000001,25.0
1537,19896.99318287037,25,2.749,28.0
1538,19897.056724537037,25,7.398000000000001,26.0
1539,19897.118078703705,25,7.394,25.0
1540,19897.17105324074,25,0.652,28.0
1541,19897.185127314817,25,7.16,25.0
1542,19897.29681712963,25,7.2780000000000005,27.0
1543,19897.354594907407,25,1.6520000000000001,29.0
1544,19897.35607638889,25,7.08,28.0
1545,19897.41775462963,25,7.032,26.0
1546,19897.522569444445,25,7.066,26.0
1547,19897.573738425926,25,1.2790000000000001,27.0
1548,19897.606342592593,25,7.031000000000001,26.0
1549,19897.75556712963,25,6.901,26.0
1550,19897.835,25,6.957,27.0
1551,19897.849224537036,25,2.079,27.0
1552,19897.918425925924,25,7.066,26.0
1553,19898.007280092592,25,7.223,26.0
1554,19898.076261574075,25,1.329,27.0
1555,19898.16398148148,25,6.6930000000000005,27.0
1556,19898.245011574076,25,6.47,27.0
1557,19898.332824074074,25,6.007000000000001,26.0
1558,19898.354166666668,25,1.862,27.0
1559,19898.387210648147,25,5.647,26.0
1560,19898.428425925926,25,1.799,27.0
1561,19898.440949074076,25,4.742,26.0
1562,19898.507349537038,25,0.56,27.0
1563,19898.509537037036,25,1.848,25.0
1564,19898.535,25,1.566,26.0
1565,19898.592349537037,25,1.987,28.0
1566,19898.675601851854,25,2.003,27.0
1567,19898.747743055555,25,1.59,28.0
1568,19898.822453703706,25,0.632,28.0
1569,19898.89284722222,25,1.845,27.0
1570,19898.964722222223,25,1.803,28.0
1571,19899.04202546296,25,1.8820000000000001,27.0
1572,19899.115763888887,25,1.9020000000000001,27.0
1573,19899.190520833334,25,0.079,25.0
1574,19899.26002314815,25,1.929,27.0
1575,19899.330891203703,25,2.215,28.0
1576,19899.406666666666,25,1.409,28.0
1577,19899.485173611112,25,1.47,27.0
1578,19899.561469907407,25,2.352,28.0
1579,19899.633136574073,25,0.083,28.0
1580,19899.705439814814,25,1.851,28.0
1581,19899.77326388889,25,1.547,28.0
1582,19899.847453703704,25,0.9590000000000001,28.0
1583,19899.893402777776,25,6.899,27.0
1584,19899.923171296297,25,2.145,27.0
1585,19899.992407407408,25,0.114,27.0
1586,19900.073252314814,25,6.325,26.0
1587,19900.075833333332,25,-0.19,27.0
1588,19900.184652777778,25,1.3820000000000001,28.0
1589,19900.253622685184,25,6.481,27.0
1590,19900.300127314815,25,2.287,28.0
1591,19900.525393518517,25,6.921,27.0
1592,19900.722256944446,25,6.688,28.0
1593,19900.89164351852,25,2.333,27.0
1594,19900.93832175926,25,7.457,27.0
1595,19901.117673611112,25,0.603,27.0
1596,19901.144641203704,25,7.428,26.0
1597,19901.28011574074,25,1.193,28.0
1598,19901.41728009259,25,1.939,28.0
1599,19901.528981481482,25,2.24,28.0
1600,19901.63775462963,25,0.55,28.0
1601,19901.756921296295,25,0.061,28.0
1602,19901.7912962963,25,6.883,27.0
1603,19901.872222222224,25,2.258,27.0
1604,19901.965034722223,25,7.003,26.0
1605,19901.992083333334,25,2.35,27.0
1606,19902.108206018518,25,1.621,27.0
1607,19902.158622685183,25,7.339,25.0
1608,19902.222280092592,25,1.488,27.0
1609,19902.336354166666,25,1.608,28.0
1610,19902.34204861111,25,6.4990000000000006,28.0
1611,19902.578738425927,25,0.422,28.0
1612,19902.686469907407,25,0.468,28.0
1613,19902.80623842593,25,0.361,28.0
1614,19902.920752314814,25,2.094,27.0
1615,19903.168796296297,25,1.289,28.0
1616,19903.319421296295,25,1.478,30.0
1617,19903.54173611111,25,1.706,28.0
1618,19903.758541666666,25,1.347,28.0
1619,19904.00619212963,25,5.327,27.0
1620,19904.234872685185,25,6.008,28.0
1621,19904.466342592594,25,5.969,29.0
1622,19904.694780092592,25,5.4590000000000005,28.0
1623,19904.906145833334,25,5.324,29.0
1624,19905.186319444445,25,6.8340000000000005,28.0
1625,19905.554791666666,25,6.5280000000000005,28.0
1626,19905.706412037038,25,5.8420000000000005,31.0
1627,19905.79771990741,25,6.824,31.0
1628,19905.861249999998,25,7.165,28.0
1629,19905.944016203703,25,7.413,28.0
1630,19905.977430555555,25,7.681,27.0
1631,19905.995185185184,25,7.291,28.0
1632,19906.036747685186,25,6.439,28.0
1633,19906.073842592592,25,6.671,28.0
1634,19906.1171875,25,6.397,27.0
1635,19906.19400462963,25,3.959,30.0
1636,19906.274780092594,25,2.751,28.0
1637,19907.270972222224,25,6.457,27.0
1638,19907.81934027778,25,5.5920000000000005,28.0
1639,19907.85931712963,25,6.1080000000000005,27.0
1640,19907.888460648148,25,6.429,27.0
1641,19907.945879629628,25,5.246,26.0
1642,19908.012002314816,25,5.238,26.0
1643,19908.034953703704,25,4.12,26.0
1644,19908.063113425927,25,4.205,25.0
1645,19908.087789351852,25,3.724,26.0
1646,19908.122488425925,25,9.515,28.0
1647,19908.167719907407,25,2.382,27.0
1648,19908.19329861111,25,-0.972,28.0
1649,19908.214641203704,25,-1.667,27.0
1650,19908.24121527778,25,9.237,28.0
1651,19908.324247685185,25,10.063,29.0
1652,19908.396122685186,25,10.285,29.0
1653,19908.47402777778,25,10.351,28.0
1654,19908.476516203704,25,-1.6340000000000001,26.0
1655,19908.505162037036,25,-1.389,25.0
1656,19908.522326388887,25,-0.983,26.0
1657,19908.581828703704,25,-1.593,26.0
1658,19908.59880787037,25,10.327,28.0
1659,19908.60568287037,25,-1.746,26.0
1660,19908.644837962962,25,9.578,27.0
1661,19908.659131944445,25,-1.35,26.0
1662,19908.69752314815,25,-0.837,27.0
1663,19908.890266203704,25,-1.076,25.0
1664,19908.948125,25,-1.172,25.0
1665,19908.991377314815,25,-1.169,26.0
1666,19909.031377314815,25,-1.189,26.0
1667,19909.085925925927,25,-1.74,25.0
1668,19909.115706018518,25,-1.165,26.0
1669,19909.158356481483,25,-1.734,26.0
1670,19909.21255787037,25,-1.135,27.0
1671,19909.25162037037,25,-1.403,27.0
1672,19909.298981481483,25,-1.27,26.0
1673,19909.37513888889,25,-1.442,27.0
1674,19909.436307870372,25,-0.98,26.0
1675,19909.479363425926,25,-1.091,26.0
1676,19909.546875,25,-1.352,26.0
1677,19909.559016203704,25,-1.256,26.0
1678,19909.59693287037,25,-0.916,26.0
1679,19909.636157407407,25,-0.8280000000000001,25.0
1680,19909.771145833332,25,-0.14,27.0
1681,19909.80209490741,25,-0.40800000000000003,27.0
1682,19909.84859953704,25,-0.325,27.0
1683,19909.894594907408,25,-0.112,26.0
1684,19909.940011574075,25,3.348,26.0
1685,19910.300983796296,25,5.8020000000000005,27.0
1686,19910.32292824074,25,6.003,26.0
1687,19910.34173611111,25,5.977,26.0
1688,19910.36505787037,25,6.09,27.0
1689,19910.398136574073,25,6.054,26.0
